# z         Log L_0.5-2keV
      2.04510      44.7292
      1.99230      44.6267
      2.40850      44.3167
      1.74510      44.5510
     0.643200      43.4643
      1.51430      44.5705
      1.38400      44.4771
     0.686700      43.7442
      1.81270      44.5003
      1.26680      44.3041
    0.0433000      41.6073
      1.68890      44.3214
     0.770200      43.8144
      1.11480      43.6232
      1.94130      44.7637
      2.17600      44.3384
     0.740200      43.5889
      1.33490      43.8023
      1.57790      44.4169
      1.68230      44.2795
      1.66230      44.1934
      3.35270      45.1598
      1.97930      44.4476
      1.86470      44.0779
     0.539800      43.1045
      2.62190      44.4723
      1.38750      43.7851
      1.13190      44.1673
      1.08630      43.8204
     0.783400      43.7720
      2.56030      44.4811
     0.711700      43.3681
      1.74270      43.9761
      1.23250      44.8860
      2.04850      44.5509
      1.79300      44.6033
      1.93610      45.1248
      1.62530      44.5610
      1.12230      43.6428
      2.08180      44.2718
     0.839300      43.6456
     0.793200      44.2736
      2.12060      44.2550
      2.37950      44.6098
      2.13290      44.2372
      1.38440      44.2825
      1.85810      44.5157
     0.843500      43.6684
     0.617400      43.1336
      2.66570      44.4725
      1.03670      43.5758
      2.16110      44.8797
     0.250000      42.1623
     0.691800      43.9083
     0.444900      43.6568
      3.07180      44.6520
     0.826200      43.0851
      3.32850      45.0323
     0.452000      43.0418
     0.649000      43.4147
      1.43030      44.2962
     0.761000      43.4678
      2.53370      44.3947
      1.76960      44.5397
      1.87190      44.6161
      1.69120      43.9484
      1.54750      44.4445
      1.12360      44.2524
      1.17780      43.6183
      1.26630      43.7644
      1.31260      43.9233
     0.761700      43.4802
      1.06790      43.8236
     0.536300      42.6540
      1.23380      43.7464
     0.968700      43.6349
      1.29170      44.3574
     0.443200      43.1891
      1.25990      43.7062
      2.44840      44.4794
      1.43630      44.0672
     0.596700      42.8799
     0.411600      42.4552
    0.0599000      41.0695
      1.52050      43.8595
      2.12650      44.1885
      2.55660      45.0240
      2.00940      44.7136
     0.592000      43.2094
     0.822500      43.6488
      2.14640      44.8154
      1.30510      44.0172
      1.13110      43.5374
      2.10910      44.1947
     0.915800      43.2717
      1.18600      44.0142
      2.76490      44.8326
      1.65940      44.4064
      2.74810      44.4843
      1.46240      43.7636
      1.06070      43.5844
     0.645500      43.9111
     0.741600      44.7679
     0.597600      43.0324
      1.54320      43.8016
      2.58130      44.3593
      1.80870      44.2218
      2.63160      44.7089
     0.770500      44.5752
      1.23050      44.3397
      2.08740      44.6064
     0.655700      43.2904
      1.43250      43.9638
     0.784700      43.9937
      1.61950      44.7732
     0.449800      43.1405
     0.687600      43.6694
      1.16510      43.7918
      1.42330      43.8520
     0.775500      43.2379
      1.18330      44.5557
      3.13010      45.5330
      1.68400      44.4381
      2.98910      44.8867
     0.940800      43.5620
      2.74640      44.5528
     0.626900      42.8916
      1.44410      43.9764
     0.930500      43.3059
      2.24510      45.3692
      2.60410      44.5556
      1.30030      43.8012
     0.631800      43.7907
      2.86280      44.6544
      2.07700      44.2964
      1.11890      43.8887
      1.84240      44.3746
     0.667900      42.9794
      2.66290      44.8909
     0.895700      43.4227
      2.83130      44.6971
      2.49720      44.5373
      2.03510      44.0579
      2.28170      44.1980
      1.98210      44.1201
     0.627400      43.1902
      1.37270      44.0404
      2.34510      44.2830
      1.53490      43.9412
     0.499400      43.1735
      1.59670      44.3610
     0.783000      43.4757
     0.615200      43.3209
      2.58510      45.1860
     0.934100      43.4298
     0.344900      43.3205
     0.997100      44.3341
      2.34810      44.2665
      1.79040      44.6018
     0.573600      42.7745
      1.29300      43.6498
     0.783200      43.7277
      1.07370      43.9473
      1.04390      43.3956
      1.20040      44.1609
      1.11930      43.5022
     0.806700      43.8009
      1.00750      43.2898
     0.723000      43.1444
      1.83310      44.1301
     0.694100      42.8598
      2.66440      44.7781
      1.47270      43.7538
      1.19030      44.0615
      3.85120      45.0222
      2.45870      45.1453
     0.773700      43.8500
     0.644000      43.0771
     0.556600      43.6829
      1.00990      44.3005
      1.17090      44.6152
     0.954100      43.8101
     0.833000      43.8202
     0.991900      45.0850
     0.497100      43.5688
     0.902700      43.7256
     0.630400      43.4419
      1.04070      43.8013
      1.78080      44.3782
      1.11940      43.8419
     0.854000      43.4571
     0.501400      43.5484
      1.75960      44.3615
      1.79560      44.4015
     0.988300      43.9102
      1.02550      43.6561
     0.974300      43.6126
      1.28860      43.6235
     0.939800      43.6637
      1.00700      43.4941
      2.46200      44.3460
     0.490200      43.0760
      1.87940      44.1478
      1.26470      43.7468
     0.540800      43.3815
     0.706300      43.4976
      1.55140      44.4553
      1.25800      43.5044
      2.41430      44.8829
      1.67510      44.0533
     0.857000      43.2031
     0.946400      43.9772
     0.836500      43.1249
      2.96840      44.5609
      2.65020      44.7765
     0.445300      43.0791
      1.09090      44.3235
      2.45920      44.9255
     0.771100      44.0734
      1.30790      44.3331
      1.84820      43.9990
      2.36790      44.3868
      1.74620      44.3927
    0.0520000      41.3797
     0.766400      43.7318
     0.521800      43.1701
      1.63730      44.2830
     0.524200      43.5310
      1.05460      43.4680
     0.992300      44.4724
      1.10290      43.9129
     0.206800      42.4771
      2.71860      44.5868
      1.67580      43.9569
     0.888600      43.3513
     0.905100      43.2480
      2.46910      44.6933
      2.16970      44.5893
      1.51820      44.1915
      1.43990      44.2878
     0.742700      44.3923
     0.778600      43.4077
     0.469600      43.1092
      1.44540      44.5196
      3.06360      44.5538
     0.726800      43.6648
      2.78920      44.6785
      1.80860      44.0594
      1.50560      43.7483
      2.04580      44.6988
      2.03140      44.2543
      1.30600      43.6760
      2.58860      44.6809
     0.733300      43.4334
     0.584000      44.4403
      2.70070      44.8598
     0.768000      43.7387
      2.36940      44.2758
      2.10740      44.5290
     0.712600      43.6976
      1.98160      44.4079
     0.142200      41.8842
     0.551700      43.4749
      1.23670      43.9939
      1.00400      43.6954
     0.773800      43.9977
      2.46170      44.8784
     0.719000      43.9475
      1.58970      44.2761
      2.78470      44.5704
      1.73610      44.3614
      1.79520      44.1941
      1.54160      44.0255
      3.43890      44.7942
      1.55320      44.1944
      1.89790      44.1542
      1.26560      44.5134
     0.697200      43.6930
      1.28940      44.5907
      1.69930      44.2634
      1.85090      44.8743
      1.19400      44.4156
     0.177600      42.3364
     0.834300      43.7712
     0.532300      43.5729
     0.935700      43.5809
      1.02400      43.8803
      1.21560      43.6716
     0.768900      43.7162
      1.61000      43.8433
      2.52130      45.2227
      1.78860      44.1723
     0.669500      43.3073
     0.959900      43.3012
     0.614300      43.3008
      1.78240      44.8858
     0.568400      43.1261
     0.998900      43.8670
      1.03810      43.9459
      1.50820      44.1580
    0.0898000      41.3017
      1.67340      44.4501
     0.838100      44.2308
      1.40800      44.0665
      1.13230      44.3048
    0.0400000      40.9820
      2.16570      44.4773
      1.72250      44.0985
      1.77360      44.5954
      2.09690      44.4261
      1.86510      44.3847
      1.38090      43.7548
     0.384900      42.4479
      2.59150      44.4530
      1.29720      43.8225
     0.296900      42.8658
      2.18340      44.5411
      1.33040      44.2009
      2.89430      44.4277
      1.96420      45.0520
      1.98080      44.0748
      2.16460      44.4799
     0.886200      44.5783
      1.43360      44.2674
      2.70720      45.0338
      1.73040      45.7025
      1.79270      45.3411
      2.14340      44.2313
     0.547300      42.7457
      2.49660      44.9484
      1.44190      43.6995
      2.19840      44.1373
     0.565500      42.9236
     0.862000      43.9002
      2.13360      44.4381
     0.882700      43.9732
     0.790800      43.8324
      1.10770      43.9840
      1.78990      44.3555
     0.748300      44.3386
      1.85390      44.0798
      1.03410      43.7862
      1.83580      44.3731
     0.955600      43.3678
      1.54550      43.8212
      1.90940      43.9939
      1.22400      44.4822
      2.15230      44.2311
     0.669700      43.2021
     0.796900      43.3824
      1.84910      44.8896
      1.76900      44.2811
     0.750200      43.6226
      2.75200      44.7714
      2.30970      44.5686
      1.24060      44.3008
     0.791100      43.6229
      2.04620      45.8360
      1.54990      44.1932
     0.946900      43.4446
      1.19050      43.8365
      1.26560      44.3082
      1.73980      44.2583
      3.04810      44.5084
     0.875500      43.1883
      3.13710      44.5333
      1.16670      43.6588
     0.832800      43.4634
     0.735100      43.4702
      1.74670      44.3275
     0.415000      42.3947
      1.11720      43.9659
      1.57020      44.1711
      1.87950      44.4836
      1.84880      44.3540
      1.27330      43.6288
      2.41000      44.3419
      3.66090      44.8611
      1.31750      44.2529
      1.84780      44.2193
      1.20320      43.8896
      2.67780      44.6093
      2.00800      45.3259
      2.01010      44.4231
      1.20280      43.9100
     0.553100      43.1094
      2.47780      44.6636
     0.284100      42.6571
     0.510800      43.0067
     0.456100      43.4408
     0.523600      43.1539
     0.296500      42.8975
     0.799700      43.7127
      1.32830      43.6336
     0.524300      42.7840
     0.868500      43.6402
     0.110600      41.7955
     0.611700      43.1165
     0.536400      42.6338
     0.976900      43.6279
     0.193600      42.1689
     0.536200      42.9362
     0.570100      43.0364
      2.33990      44.3908
     0.543000      43.4448
     0.526800      42.8682
     0.700600      43.2798
     0.488500      43.0200
     0.489300      43.0208
     0.649100      43.4161
     0.660800      43.6581
      1.95580      44.1335
      2.02020      44.4542
     0.395700      42.6058
      2.28590      44.4554
     0.895000      43.4860
     0.924800      44.1265
     0.454000      43.4725
     0.492900      43.0452
    0.0733000      41.2545
     0.708500      43.1127
      1.00020      43.5550
    0.0432000      40.5036
     0.225200      41.8851
     0.266300      42.2820
     0.167700      41.9155
     0.571600      43.4384
     0.193500      41.9514
      1.36620      43.6068
     0.912700      43.7708
     0.579700      43.4239
      1.40710      43.7409
      1.28230      43.6922
      1.97960      44.3816
     0.351300      42.4543
     0.513600      42.9710
     0.692200      42.8851
     0.255800      42.7860
     0.535400      42.7160
     0.509300      42.7740
      2.64650      44.8537
      2.45010      44.3391
     0.308100      42.7481
      1.32460      43.9617
      1.43110      43.7795
      1.56860      44.0510
     0.135600      43.3853
     0.523100      43.4437
      1.28950      43.4863
      2.25600      44.2840
     0.460900      42.9980
      3.07010      44.8152
     0.522200      42.9706
     0.462600      42.7179
      2.01300      44.0331
    0.0410000      41.4193
     0.381600      42.6664
     0.221400      42.0241
      1.22280      43.7629
     0.298900      43.4347
     0.791100      43.3499
     0.303600      42.9983
     0.621000      43.2280
    0.0631000      41.0881
    0.0853000      41.8537
      1.46600      43.8685
     0.169500      42.3433
    0.0488000      40.6625
     0.526000      42.9766
     0.374300      42.9990
     0.215500      42.4115
     0.665400      42.8790
      1.06020      43.4360
     0.897800      43.6378
    0.0409000      40.5808
     0.180400      41.7695
     0.842100      43.4543
     0.697100      43.9273
     0.116100      41.7533
     0.939700      43.5108
     0.622200      42.8954
      1.20890      43.7519
     0.316500      42.8321
    0.0916000      42.0411
     0.456700      42.8496
     0.191700      43.2030
     0.188900      42.5832
     0.220900      42.3388
     0.424700      43.1285
     0.807900      43.9482
     0.868800      43.4710
     0.863100      43.6292
     0.686900      43.3915
     0.790300      43.2357
     0.598100      42.9971
     0.263400      43.1284
     0.897100      43.6929
     0.486400      42.9668
     0.711400      43.6777
    0.0564000      40.5561
     0.958000      43.4755
      1.08970      43.4276
    0.0395000      40.2063
     0.735100      43.2797
     0.779700      43.3484
     0.533900      43.1656
     0.627000      43.5319
      1.83020      44.2315
     0.592500      42.9187
     0.409900      43.5185
     0.412400      42.8220
    0.0954000      41.4483
     0.297300      42.5218
     0.212300      42.7458
     0.206900      41.8070
     0.608300      43.2869
     0.657200      43.1980
      1.71880      44.1301
     0.744400      43.7706
      1.04340      43.7411
      2.03570      44.1951
     0.695500      43.6665
     0.685100      42.9292
      2.41800      44.5991
     0.892500      43.7375
     0.160100      41.8579
      1.44630      43.7836
     0.433800      42.5074
     0.179900      41.5022
     0.693100      42.8565
     0.430100      42.8972
     0.846400      43.4501
      1.78160      44.0087
     0.306200      42.5278
     0.316600      42.1892
      2.46050      44.5107
      1.08320      43.3491
      1.96160      43.9410
     0.135100      41.4555
      1.05800      43.6058
     0.794900      43.3082
     0.930200      43.4431
     0.956300      43.6582
     0.141500      41.7788
      1.07500      44.4767
     0.486900      42.8851
     0.962800      43.3009
     0.506300      42.6731
      1.02220      43.5005
     0.243100      42.6585
     0.443600      42.5829
     0.895200      43.5759
      1.18050      43.8391
     0.739700      43.4556
     0.996000      43.6383
     0.571300      43.3497
     0.371100      42.2678
     0.388000      43.2385
     0.856600      43.3037
      2.08790      44.3872
     0.359900      42.7266
     0.542600      43.0955
     0.556200      42.7683
     0.566200      43.1965
     0.541300      43.0859
     0.628200      43.8331
     0.972400      43.8316
     0.576100      42.7937
     0.181000      41.8725
     0.162100      41.8494
     0.262800      42.3559
     0.440400      42.5882
     0.589300      43.2531
     0.464200      43.1627
      2.11620      44.5051
     0.906400      43.5686
     0.165100      41.5621
     0.450600      42.9106
     0.837100      43.5642
     0.498600      43.0476
     0.671000      43.3695
      2.06240      44.1657
     0.421400      42.5691
     0.636700      42.7938
     0.736500      42.9493
     0.790300      43.1598
      1.30920      43.7769
     0.419400      42.4789
     0.250800      41.9406
     0.702000      43.0650
      1.05180      43.6043
     0.178900      42.0011
    0.0654000      42.4287
    0.0634000      40.9602
    0.0553000      41.0896
     0.590900      43.5080
     0.445200      42.8438
      1.52570      43.5449
     0.474900      43.0839
     0.153900      43.0377
      2.51560      44.4791
     0.454900      42.5427
     0.636200      42.9319
    0.0710000      40.8362
     0.514700      43.1496
     0.507800      44.2165
     0.433300      42.7383
     0.572900      43.0325
      1.22240      43.9134
      1.04290      43.7892
     0.207800      42.2829
     0.335300      42.5266
    0.0497000      41.2257
     0.830500      43.4599
     0.135400      42.1856
     0.688900      43.5436
     0.211700      42.2440
     0.540800      43.1550
    0.0599000      40.8969
     0.157600      41.8459
     0.994600      43.2173
     0.265700      42.0744
     0.856000      43.1694
     0.730800      44.3355
      1.33990      44.0974
     0.567100      42.9201
     0.921800      43.3610
     0.318700      42.3740
     0.575300      43.5125
     0.915300      43.6593
      2.23590      44.1547
     0.580600      43.1122
      3.19920      44.7161
     0.487200      42.9200
     0.486800      42.9198
     0.810200      43.3880
     0.912600      43.3090
      1.37560      44.2393
     0.726500      42.9990
      1.42470      44.0313
     0.181400      41.8852
      2.26480      44.3408
     0.396000      42.6387
     0.443100      42.7488
     0.399400      42.3261
      1.83150      43.9890
      1.00100      43.4025
     0.265000      41.9690
     0.168800      41.8118
    0.0873000      42.0222
     0.828900      43.4721
     0.976400      43.3908
     0.916900      43.5404
     0.859700      43.5106
      1.85350      44.2087
     0.510800      42.6821
      1.31540      43.7343
      1.25610      44.4166
     0.462000      43.1286
     0.246800      42.3195
      1.33930      43.9548
     0.493600      43.0618
     0.198700      41.6501
     0.585700      43.1748
     0.613500      42.8535
      1.00530      43.4042
    0.0698000      40.9864
     0.135800      42.7690
     0.522100      43.0317
      1.82670      44.0664
     0.722500      43.0763
     0.429100      43.1684
     0.907600      43.3138
     0.256000      42.2386
      1.50060      44.3506
      1.07320      43.5904
      1.34190      44.0757
    0.0392000      40.9636
    0.0794000      41.5601
     0.164000      42.4366
     0.167500      41.6268
     0.299500      43.8599
     0.559400      42.9580
      1.53770      44.1103
     0.126900      43.0506
      1.02220      43.8283
     0.711100      43.4132
     0.322000      43.2340
     0.780100      43.4833
     0.315900      42.9483
     0.838600      43.5225
     0.767100      43.5278
     0.413700      42.4718
     0.463500      43.1988
      1.23460      43.6132
      1.82260      44.2716
     0.481100      42.8346
     0.458000      43.5119
     0.113700      42.0399
     0.594700      42.8744
      1.94630      44.3141
    0.0591000      41.9819
     0.561400      43.9062
     0.593700      43.5128
     0.617000      43.7368
     0.422600      42.6454
      1.02160      43.8827
     0.641900      43.7218
      1.60410      44.6377
      1.57030      43.8944
     0.795400      43.5052
      1.80500      44.2891
     0.267300      42.9579
     0.907000      44.8017
    0.0448000      40.8045
     0.227600      42.6260
     0.476500      43.6391
     0.817200      44.2629
     0.194400      42.3081
     0.767800      43.4647
    0.0556000      41.4849
     0.486700      43.9020
     0.287500      43.1123
      1.38920      44.0807
     0.178700      42.2560
     0.142700      41.7498
     0.305600      42.8130
     0.934200      43.7002
     0.834200      43.5371
      1.34470      44.3268
     0.291700      42.8434
      1.92540      44.1434
    0.0432000      41.4277
     0.328200      43.8758
     0.663600      43.4230
     0.604000      43.0996
     0.712400      43.3028
     0.181800      42.5757
      2.44790      44.7986
      1.48670      44.4000
      2.13730      44.4351
    0.0918000      42.4674
     0.160400      42.3515
      1.50910      44.5619
     0.307300      42.9242
    0.0830000      41.5824
      1.06940      43.6717
      1.63890      43.9363
     0.287300      42.6901
      2.31520      44.8542
     0.909900      44.1924
     0.213200      42.6964
    0.0460000      40.9323
     0.729200      43.6155
     0.715400      43.6135
     0.139400      42.4227
    0.0609000      40.9357
      1.58590      43.8962
     0.644000      42.9300
     0.628000      43.2779
     0.644200      43.4158
     0.631300      43.2068
      1.82670      44.8479
      1.89980      44.7224
      1.81810      44.3747
     0.491400      43.4624
     0.761700      43.4861
     0.504800      43.5010
     0.256200      41.9511
     0.488500      42.6826
      1.25090      44.0830
     0.470900      42.8046
     0.879600      43.5341
     0.412700      42.8685
     0.677200      43.0206
     0.373200      43.4036
     0.825900      43.2864
     0.496000      43.0970
    0.0537000      41.2720
     0.659500      43.2001
     0.951800      43.4674
      1.32370      44.3842
     0.394200      42.7413
      1.37190      44.3197
      2.04310      44.1317
      1.58020      44.1560
     0.859700      43.2257
     0.907700      43.5991
      1.41110      43.8292
      1.58490      43.7219
     0.619800      43.3441
     0.488900      43.2026
      1.75640      43.9934
     0.603100      43.2188
     0.286100      43.6002
     0.514500      43.0549
      1.55360      44.1161
     0.250100      42.1638
     0.311600      42.9667
     0.348300      42.4003
      1.00240      43.5036
     0.953200      43.3584
     0.281000      42.6960
     0.782400      43.5704
     0.476400      43.0533
    0.0785000      41.1323
     0.716600      43.2220
      1.53930      43.7310
     0.302000      42.7800
     0.144600      42.3512
     0.414600      42.8243
     0.715800      43.2725
    0.0951000      41.5322
     0.310500      42.2591
     0.728800      43.6147
     0.423700      43.4898
    0.0600000      40.6055
      1.05500      43.4386
     0.406500      42.7643
     0.558100      43.7078
      1.10260      43.6864
     0.380700      42.5656
      1.99950      44.5017
     0.813000      43.7598
     0.863000      43.3944
      1.56310      44.1640
      2.20190      44.3219
      1.08660      43.7718
     0.580400      42.9139
     0.484500      42.7504
      2.48890      44.3361
     0.650700      42.8825
      1.33130      43.6870
     0.538100      42.9327
      1.03280      43.6988
     0.490100      43.1727
      2.28740      44.2994
    0.0500000      40.4009
      1.50290      43.8489
      2.14130      44.4691
     0.499700      43.1196
      1.01340      43.2638
     0.605700      42.9635
     0.263000      42.6053
     0.872100      43.2290
     0.293800      42.2039
      2.54290      44.7364
     0.189400      42.8529
      1.07910      43.7602
      1.36050      43.8073
     0.314800      42.4372
      1.28440      43.6904
      1.05790      43.7381
      1.45840      43.6254
     0.208100      43.7167
     0.782900      43.7111
      1.70100      44.1055
    0.0498000      41.0696
     0.134100      41.2627
     0.777300      43.2744
      1.02300      43.4123
     0.489100      42.7280
     0.734700      43.0957
     0.434100      42.3978
     0.174100      41.7332
     0.213100      41.7570
     0.123900      41.3131
     0.483900      43.1412
     0.698400      43.3522
     0.782100      43.2251
     0.681300      43.0007
     0.816000      43.6737
     0.988300      43.7981
     0.834400      43.0773
    0.0526000      40.5313
      1.12300      43.7521
     0.276400      42.8279
     0.680000      43.1559
    0.0423000      40.6888
     0.886800      43.6458
     0.550500      43.1973
      2.57180      44.7042
     0.522000      43.1882
      1.58670      43.9560
     0.561800      43.0072
    0.0600000      40.9956
     0.263000      41.9316
     0.773300      43.3667
     0.507300      43.1051
     0.626600      42.8312
      2.30530      44.2285
     0.187100      42.1176
     0.486300      42.4995
     0.400800      42.6981
      1.56150      44.1044
     0.908900      43.5718
     0.333500      42.9301
     0.204800      41.9215
     0.911700      43.4111
      1.31250      44.3896
     0.661700      42.8910
      1.31630      43.5902
    0.0890000      41.0172
     0.976700      43.5886
      1.31910      43.6379
     0.995100      43.7657
      1.79370      44.1232
     0.481100      43.5653
     0.309200      42.2383
     0.654900      43.2451
     0.783000      42.9955
      1.13640      43.7871
      1.34240      43.8684
     0.648100      43.0218
     0.231900      42.7785
    0.0783000      42.1340
     0.186600      42.6520
     0.246100      42.3037
     0.916000      43.7607
     0.995000      43.5606
    0.0613000      41.3472
     0.414300      42.3797
     0.204700      42.2670
     0.283100      42.0971
     0.949200      43.9624
      1.25520      43.9109
     0.444400      42.8254
     0.515600      43.1764
     0.113000      42.5459
      1.04410      43.5472
      1.07620      43.8273
     0.713200      43.2279
     0.510500      42.9208
     0.720800      43.2432
      2.34150      44.8738
     0.420500      42.8186
     0.690200      43.1441
      1.68500      44.4631
     0.619600      43.4320
     0.361800      42.5375
      1.47280      44.0626
     0.563500      42.7630
      1.69490      43.7649
     0.208000      41.8153
     0.584900      43.0405
     0.760000      42.9919
      1.30890      43.7228
      1.67530      44.1695
     0.298100      43.5548
     0.564400      42.7444
     0.633800      42.7913
    0.0391000      40.0856
     0.940900      43.2560
     0.118900      41.5066
     0.531300      43.1079
     0.562000      43.3849
      1.73100      43.9068
    0.0454000      41.3094
     0.419800      42.9300
     0.320600      42.3508
      1.66540      44.0917
      1.98140      44.1205
    0.0990000      42.1022
     0.619400      42.9602
     0.825400      43.7783
     0.102700      41.0561
     0.385900      42.4106
      1.45760      44.1014
    0.0743000      40.9150
     0.865900      43.2954
     0.727900      42.8440
      1.63160      43.7649
     0.684500      42.8068
      1.36070      43.8734
    0.0681000      41.3871
     0.211000      42.8125
      1.94280      44.3325
     0.802000      43.1019
     0.950700      43.6249
      1.22420      43.8462
     0.742700      43.1508
     0.192900      41.9489
     0.255400      43.2580
     0.817400      44.7068
     0.948800      43.8896
      1.22310      44.2265
     0.548000      43.7968
      1.30360      43.9918
      1.54480      43.9484
     0.137900      41.8114
      1.44710      44.1977
      1.65080      45.0368
      1.55190      44.0513
      2.50230      44.7600
     0.750900      43.0593
     0.348600      42.5852
      1.20530      43.9861
      1.69070      44.2236
     0.871200      43.3026
     0.715700      43.0006
      1.69060      44.2694
      1.22100      44.2894
      1.76360      44.3813
      1.79330      44.0029
     0.671000      43.7745
     0.825800      43.8947
     0.130000      41.9323
      1.31570      44.0157
      2.58560      44.6769
      1.39770      44.0113
     0.945200      43.3653
      2.62470      44.3380
      1.06820      44.0491
      1.54140      44.0038
      1.96940      44.1637
     0.555100      43.9770
      2.67230      44.6568
      1.21870      44.3459
      1.28100      43.9913
     0.671700      43.3214
     0.374900      42.6329
      2.80550      44.5845
      2.04730      44.5437
      1.26590      44.3514
      1.83300      44.6658
      1.79580      44.4730
     0.384900      42.9154
      1.54390      44.1833
      1.57120      44.4389
     0.784000      43.8607
     0.893100      43.4780
      1.95780      44.7978
      2.26760      44.6091
     0.763300      43.9825
     0.861700      43.3969
      1.00320      43.7292
      2.13880      44.5603
      1.00840      43.6680
      2.14690      44.3587
     0.500400      42.6530
     0.633700      43.4034
     0.242900      42.4986
      1.24360      44.3377
      1.86320      44.6368
      3.29150      44.9690
     0.563900      43.0824
      2.18240      45.0034
      1.03530      43.9827
      1.21720      43.9225
      1.09730      43.8518
     0.923300      43.8641
      2.00010      44.3003
      1.65330      44.4994
      2.75800      44.4960
     0.718700      43.1423
      1.41670      44.0960
     0.554400      43.2146
      2.66420      44.6390
      1.08310      44.4357
      1.39220      43.9344
     0.840200      43.8708
      1.92190      45.0334
      1.96080      44.3269
      1.98310      44.2007
     0.709900      44.2268
      1.50410      44.2362
      5.44620      45.5176
      2.64720      44.5718
     0.494900      43.5246
      1.66100      44.1588
      1.14540      44.0795
      1.72980      44.6259
      1.23420      43.7426
      1.19640      43.8581
      2.39670      44.8930
      1.96000      44.3293
      1.11530      43.8670
      1.71310      44.2001
      2.48820      44.7218
      1.96240      45.3134
     0.992800      43.3773
      1.69750      44.4464
      1.48310      43.9281
      1.59530      44.1576
      1.03130      43.5037
      1.35420      43.9272
     0.747500      43.8643
      1.26710      43.7618
     0.180200      42.7903
     0.599000      43.6937
      1.02000      43.7220
      1.23670      43.8795
      2.01760      44.0761
      1.18450      43.9223
      1.78530      45.3666
      1.98250      44.1730
      1.27190      43.8187
      2.80980      44.5042
     0.724200      43.1156
     0.424800      42.5386
     0.747800      43.8933
      2.96450      44.9749
      1.54220      44.3466
      1.15800      44.2973
      1.59640      44.0586
     0.902700      44.4727
     0.495600      43.1717
     0.595000      43.2337
      1.03850      44.0821
      1.60660      44.1430
      1.35750      43.6560
      2.54630      44.4381
      2.28510      44.5788
     0.720000      43.9663
      2.65000      44.7902
    0.0812000      41.6441
      1.32510      44.1963
      1.98790      44.4917
     0.406300      43.0247
      2.72420      44.9800
     0.804600      43.5671
      1.89530      44.2270
      1.95120      44.2426
      3.23530      44.9617
      2.96450      44.6607
     0.824600      43.4947
      1.76650      44.3912
     0.619300      43.2544
      1.08100      43.8384
     0.677000      43.6534
     0.293200      42.5156
      2.26470      44.6708
      1.54240      44.4565
      1.08560      43.7761
      2.74960      44.6519
      1.71730      44.4448
      1.00720      44.5050
     0.701700      43.6486
      1.55820      44.6155
      2.91010      45.1977
      1.75780      45.3122
      1.14610      43.9959
     0.754200      43.7933
     0.789100      43.5499
     0.646600      44.2625
      1.91640      44.1302
      1.47430      44.4399
      1.44920      44.4610
      1.51860      43.9836
      1.75700      45.0906
      2.65870      44.6413
     0.887000      43.8532
    0.0860000      41.7720
      2.74700      44.9379
      1.49780      44.2942
     0.933400      44.2441
      1.02560      44.2187
     0.592900      43.1893
     0.619800      43.6032
      1.94530      44.2993
      2.46500      44.4989
      2.09560      44.4029
      2.35020      44.6536
     0.234400      41.8849
      1.95340      44.1392
      1.73790      44.2427
     0.830400      43.7668
      1.64860      44.2619
      1.01770      44.3034
      1.12910      44.6796
      1.08190      44.0994
      1.78490      44.6323
      1.08910      44.3434
      2.56480      44.6726
     0.643100      43.3039
     0.723800      43.3046
      1.22460      43.9639
      1.82760      44.1791
      1.92250      44.3951
      1.97070      44.3903
     0.926900      43.8381
      2.10830      44.3371
      1.20570      44.5433
     0.987200      43.2625
     0.453700      42.4991
      1.70940      44.6535
     0.949700      43.8541
      1.23980      44.7709
     0.388000      42.9967
      1.64590      44.5711
      1.79440      44.1941
     0.875700      43.9186
     0.787200      43.6480
      2.65350      44.8822
      2.17040      44.5324
      2.50240      44.6131
     0.940500      43.9141
      2.26810      44.5470
     0.867000      43.5973
     0.605200      43.1109
      1.99240      44.2612
      1.80020      44.3499
     0.642700      43.1166
      2.20440      44.7523
      1.15050      43.9357
      1.93240      44.5752
      2.11730      44.7483
      4.44840      45.1845
     0.722200      43.4832
      1.25270      44.1611
      2.64900      44.6762
      2.30260      44.4897
      1.99270      44.6577
      1.43800      44.1500
      2.20550      44.3556
      1.25140      44.1473
      2.54130      44.4537
      1.64700      44.4373
      1.07180      43.8610
      1.44680      44.4979
      1.80040      44.4181
      1.01990      44.0958
     0.404400      42.7129
     0.404500      42.6370
      1.68190      44.5041
      1.44160      43.8989
      1.13740      44.4861
      1.11800      43.9263
      2.35980      44.4288
      2.89930      44.5950
      1.00670      43.3830
      2.68370      44.8752
     0.336200      42.4866
      1.87530      44.4443
     0.714800      43.1798
      2.06070      44.5968
     0.623300      43.3028
     0.888600      44.1923
      1.59210      44.2678
      2.37150      44.7156
      1.01740      43.4058
      1.45820      43.8453
      2.11720      44.2015
      1.14500      43.8755
      1.57890      44.0860
      1.70290      44.5022
      1.36390      43.8782
     0.803300      44.2705
      1.77060      44.1687
      2.21090      44.3717
     0.653900      43.6869
      1.87690      44.4465
     0.790600      43.8592
     0.764700      44.3463
      1.26060      43.9130
      1.80520      45.3536
      1.72950      44.2908
     0.885100      43.6729
     0.650100      43.7531
      2.37870      44.4983
      1.88580      44.2290
      2.11710      44.5924
     0.454900      43.0595
      1.18290      43.8136
      1.74970      44.0067
      3.05060      45.1159
